# MultiGeometry integrator with 121 geometries on (4, 66) radial range (2th_deg) and (-180, 180) azimuthal range (deg)
# 
# Mask applied: None
# Dark current applied: None
# Flat field applied: None
# Polarization factor: None
# Normalization factor: None
# --> LaB6_BM20_over3.dat
#       2th_deg             I 
  4.769145e+01    2.028200e+08
  4.769553e+01    2.027497e+08
  4.769961e+01    2.019896e+08
  4.770368e+01    2.022970e+08
  4.770776e+01    2.039236e+08
  4.771183e+01    2.049798e+08
  4.771591e+01    2.046799e+08
  4.771999e+01    2.041348e+08
  4.772406e+01    2.046962e+08
  4.772814e+01    2.060832e+08
  4.773222e+01    2.064043e+08
  4.773629e+01    2.058422e+08
  4.774037e+01    2.056402e+08
  4.774444e+01    2.054593e+08
  4.774852e+01    2.051034e+08
  4.775260e+01    2.041546e+08
  4.775667e+01    2.050934e+08
  4.776075e+01    2.065464e+08
  4.776483e+01    2.087114e+08
  4.776890e+01    2.089789e+08
  4.777298e+01    2.087101e+08
  4.777705e+01    2.067402e+08
  4.778113e+01    2.060239e+08
  4.778521e+01    2.054138e+08
  4.778928e+01    2.053540e+08
  4.779336e+01    2.051911e+08
  4.779744e+01    2.056989e+08
  4.780151e+01    2.070528e+08
  4.780559e+01    2.064701e+08
  4.780966e+01    2.048980e+08
  4.781374e+01    2.037093e+08
  4.781782e+01    2.038935e+08
  4.782189e+01    2.053932e+08
  4.782597e+01    2.054873e+08
  4.783005e+01    2.064242e+08
  4.783412e+01    2.060008e+08
  4.783820e+01    2.052594e+08
  4.784227e+01    2.058791e+08
  4.784635e+01    2.074419e+08
  4.785043e+01    2.084329e+08
  4.785450e+01    2.078918e+08
  4.785858e+01    2.080133e+08
  4.786266e+01    2.094113e+08
  4.786673e+01    2.109719e+08
  4.787081e+01    2.112256e+08
  4.787488e+01    2.143011e+08
  4.787896e+01    2.157953e+08
  4.788304e+01    2.176393e+08
  4.788711e+01    2.176545e+08
  4.789119e+01    2.203648e+08
  4.789527e+01    2.241788e+08
  4.789934e+01    2.328461e+08
  4.790342e+01    2.421554e+08
  4.790750e+01    2.562830e+08
  4.791157e+01    2.851585e+08
  4.791565e+01    3.392352e+08
  4.791972e+01    4.829187e+08
  4.792380e+01    9.354766e+08
  4.792788e+01    1.725606e+09
  4.793195e+01    2.935351e+09
  4.793603e+01    4.721000e+09
  4.794011e+01    5.972463e+09
  4.794418e+01    6.227523e+09
  4.794826e+01    5.350934e+09
  4.795233e+01    3.912338e+09
  4.795641e+01    2.520585e+09
  4.796049e+01    1.226836e+09
  4.796456e+01    5.967776e+08
  4.796864e+01    3.792424e+08
  4.797272e+01    2.864755e+08
  4.797679e+01    2.557817e+08
  4.798087e+01    2.400665e+08
  4.798494e+01    2.281545e+08
  4.798902e+01    2.206951e+08
  4.799310e+01    2.170298e+08
  4.799717e+01    2.141268e+08
  4.800125e+01    2.113655e+08
  4.800533e+01    2.101377e+08
  4.800940e+01    2.069789e+08
  4.801348e+01    2.056780e+08
  4.801755e+01    2.030887e+08
  4.802163e+01    2.015881e+08
  4.802571e+01    2.001519e+08
  4.802978e+01    1.997429e+08
  4.803386e+01    1.994596e+08
  4.803794e+01    1.997599e+08
  4.804201e+01    2.003197e+08
  4.804609e+01    2.007717e+08
  4.805016e+01    2.023100e+08
  4.805424e+01    2.022254e+08
  4.805832e+01    2.025625e+08
  4.806239e+01    2.017103e+08
  4.806647e+01    2.017425e+08
  4.807055e+01    2.002799e+08
  4.807462e+01    1.998931e+08
  4.807870e+01    1.989689e+08
  4.808277e+01    1.994489e+08
  4.808685e+01    1.998786e+08
  4.809093e+01    2.017388e+08
  4.809500e+01    2.014939e+08
  4.809908e+01    2.013913e+08
  4.810316e+01    2.004356e+08
  4.810723e+01    2.002764e+08
  4.811131e+01    1.997188e+08
  4.811538e+01    1.984273e+08
  4.811946e+01    1.979710e+08
  4.812354e+01    1.994018e+08
  4.812761e+01    2.012677e+08
  4.813169e+01    2.013992e+08
  4.813577e+01    2.002660e+08
  4.813984e+01    1.984921e+08
  4.814392e+01    1.982316e+08
  4.814799e+01    1.982470e+08
  4.815207e+01    1.998148e+08
  4.815615e+01    2.004306e+08
  4.816022e+01    2.005832e+08
  4.816430e+01    2.015958e+08
  4.816838e+01    2.021453e+08
  4.817245e+01    2.031456e+08
  4.817653e+01    2.017315e+08
  4.818060e+01    2.013627e+08
  4.818468e+01    2.014325e+08
  4.818876e+01    2.031461e+08
  4.819283e+01    2.038979e+08
  4.819691e+01    2.030732e+08
  4.820099e+01    2.023282e+08
  4.820506e+01    2.015206e+08
  4.820914e+01    2.013874e+08
  4.821321e+01    2.015085e+08
  4.821729e+01    2.020536e+08
  4.822137e+01    2.023710e+08
  4.822544e+01    2.026402e+08
  4.822952e+01    2.023471e+08
  4.823360e+01    2.020703e+08
  4.823767e+01    2.013429e+08
  4.824175e+01    2.012121e+08
  4.824583e+01    2.009325e+08
  4.824990e+01    2.020897e+08
  4.825398e+01    2.029297e+08
  4.825805e+01    2.050376e+08
  4.826213e+01    2.045539e+08
  4.826621e+01    2.047502e+08
  4.827028e+01    2.029256e+08
  4.827436e+01    2.020537e+08
  4.827844e+01    2.019709e+08
  4.828251e+01    2.025323e+08
  4.828659e+01    2.031122e+08
  4.829066e+01    2.009656e+08
  4.829474e+01    2.010568e+08
  4.829882e+01    2.000995e+08
  4.830289e+01    2.000273e+08
  4.830697e+01    1.991472e+08
  4.831105e+01    1.999250e+08
  4.831512e+01    2.005942e+08
  4.831920e+01    2.000602e+08
  4.832327e+01    1.994947e+08
  4.832735e+01    1.997640e+08
  4.833143e+01    1.995726e+08
  4.833550e+01    1.993528e+08
  4.833958e+01    1.991521e+08
  4.834366e+01    1.996697e+08
  4.834773e+01    1.999951e+08
  4.835181e+01    1.996428e+08
  4.835588e+01    1.992735e+08
  4.835996e+01    1.983745e+08
  4.836404e+01    1.959247e+08
  4.836811e+01    1.956667e+08
  4.837219e+01    1.953667e+08
  4.837627e+01    1.968173e+08
  4.838034e+01    1.968025e+08
  4.838442e+01    1.978646e+08
  4.838849e+01    1.974763e+08
  4.839257e+01    1.969709e+08
  4.839665e+01    1.960154e+08
  4.840072e+01    1.972449e+08
  4.840480e+01    1.977838e+08
  4.840888e+01    1.979177e+08
  4.841295e+01    1.974258e+08
  4.841703e+01    1.974316e+08
  4.842110e+01    1.980615e+08
  4.842518e+01    1.978088e+08
  4.842926e+01    1.969716e+08
  4.843333e+01    1.969683e+08
  4.843741e+01    1.969379e+08
  4.844149e+01    1.971651e+08
  4.844556e+01    1.972537e+08
  4.844964e+01    1.967400e+08
  4.845371e+01    1.974280e+08
  4.845779e+01    1.970485e+08
  4.846187e+01    1.982159e+08
  4.846594e+01    1.976412e+08
  4.847002e+01    1.963587e+08
  4.847410e+01    1.941302e+08
  4.847817e+01    1.940579e+08
  4.848225e+01    1.937546e+08
  4.848632e+01    1.946088e+08
  4.849040e+01    1.948249e+08
  4.849448e+01    1.963323e+08
  4.849855e+01    1.958458e+08
  4.850263e+01    1.950029e+08
  4.850671e+01    1.942533e+08
  4.851078e+01    1.936578e+08
  4.851486e+01    1.925205e+08
  4.851893e+01    1.901144e+08
  4.852301e+01    1.889171e+08
  4.852709e+01    1.880895e+08
  4.853116e+01    1.886338e+08
  4.853524e+01    1.900498e+08
  4.853932e+01    1.913499e+08
  4.854339e+01    1.927790e+08
  4.854747e+01    1.940374e+08
  4.855155e+01    1.957546e+08
  4.855562e+01    1.975876e+08
  4.855970e+01    1.982603e+08
  4.856377e+01    2.000412e+08
  4.856785e+01    1.983226e+08
  4.857193e+01    1.972780e+08
  4.857600e+01    1.957561e+08
  4.858008e+01    1.970537e+08
  4.858416e+01    1.978986e+08
  4.858823e+01    1.976876e+08
  4.859231e+01    1.968639e+08
  4.859638e+01    1.964541e+08
  4.860046e+01    1.961993e+08
  4.860454e+01    1.957424e+08
  4.860861e+01    1.950757e+08
  4.861269e+01    1.959665e+08
  4.861677e+01    1.971745e+08
  4.862084e+01    1.981419e+08
  4.862492e+01    1.967737e+08
  4.862899e+01    1.943182e+08
  4.863307e+01    1.933006e+08
  4.863715e+01    1.943427e+08
  4.864122e+01    1.942942e+08
  4.864530e+01    1.942093e+08
  4.864938e+01    1.963771e+08
  4.865345e+01    1.988084e+08
  4.865753e+01    1.996907e+08
  4.866160e+01    1.979109e+08
  4.866568e+01    1.981034e+08
  4.866976e+01    1.996376e+08
  4.867383e+01    2.009754e+08
  4.867791e+01    2.012769e+08
  4.868199e+01    2.014736e+08
  4.868606e+01    2.011868e+08
  4.869014e+01    2.022725e+08
  4.869421e+01    2.020519e+08
  4.869829e+01    2.018486e+08
  4.870237e+01    2.016243e+08
  4.870644e+01    2.017147e+08
  4.871052e+01    2.015042e+08
  4.871460e+01    2.009014e+08
  4.871867e+01    1.992233e+08
  4.872275e+01    1.988865e+08
  4.872682e+01    2.001185e+08
  4.873090e+01    2.009190e+08
  4.873498e+01    2.014973e+08
  4.873905e+01    2.015185e+08
  4.874313e+01    2.017438e+08
  4.874721e+01    2.008295e+08
  4.875128e+01    1.985155e+08
  4.875536e+01    1.980982e+08
  4.875943e+01    1.992172e+08
  4.876351e+01    2.010558e+08
  4.876759e+01    2.007323e+08
  4.877166e+01    2.000668e+08
  4.877574e+01    2.002728e+08
  4.877982e+01    2.016454e+08
  4.878389e+01    2.020362e+08
  4.878797e+01    2.012576e+08
  4.879204e+01    1.998577e+08
  4.879612e+01    1.990856e+08
  4.880020e+01    1.992242e+08
  4.880427e+01    1.988957e+08
  4.880835e+01    1.994199e+08
  4.881243e+01    1.988286e+08
  4.881650e+01    1.997279e+08
  4.882058e+01    2.013285e+08
  4.882465e+01    2.021621e+08
  4.882873e+01    2.019151e+08
  4.883281e+01    2.004668e+08
  4.883688e+01    1.993299e+08
  4.884096e+01    1.988627e+08
  4.884504e+01    1.973838e+08
  4.884911e+01    1.967695e+08
  4.885319e+01    1.968317e+08
  4.885726e+01    1.979973e+08
  4.886134e+01    1.981188e+08
  4.886542e+01    1.985666e+08
  4.886949e+01    1.984155e+08
  4.887357e+01    1.976820e+08
  4.887765e+01    1.970722e+08
  4.888172e+01    1.967437e+08
  4.888580e+01    1.982716e+08
  4.888988e+01    1.985272e+08
  4.889395e+01    1.985612e+08
  4.889803e+01    1.974550e+08
  4.890210e+01    1.967445e+08
  4.890618e+01    1.973613e+08
  4.891026e+01    1.971015e+08
  4.891433e+01    1.980244e+08
  4.891841e+01    1.981794e+08
  4.892249e+01    1.992973e+08
  4.892656e+01    1.984316e+08
  4.893064e+01    1.974923e+08
  4.893471e+01    1.973071e+08
  4.893879e+01    1.973299e+08
  4.894287e+01    1.977159e+08
  4.894694e+01    1.974566e+08
  4.895102e+01    1.967786e+08
  4.895510e+01    1.956873e+08
  4.895917e+01    1.944711e+08
  4.896325e+01    1.945276e+08
  4.896732e+01    1.952140e+08
  4.897140e+01    1.958879e+08
  4.897548e+01    1.960754e+08
  4.897955e+01    1.953356e+08
  4.898363e+01    1.951981e+08
  4.898771e+01    1.938259e+08
  4.899178e+01    1.930554e+08
  4.899586e+01    1.939727e+08
  4.899993e+01    1.960678e+08
  4.900401e+01    1.964005e+08
  4.900809e+01    1.951977e+08
  4.901216e+01    1.929639e+08
  4.901624e+01    1.925475e+08
  4.902032e+01    1.919273e+08
  4.902439e+01    1.931497e+08
  4.902847e+01    1.937570e+08
  4.903254e+01    1.938580e+08
  4.903662e+01    1.938239e+08
  4.904070e+01    1.947788e+08
  4.904477e+01    1.968126e+08
  4.904885e+01    1.968975e+08
  4.905293e+01    1.974414e+08
  4.905700e+01    1.970872e+08
  4.906108e+01    1.977857e+08
  4.906515e+01    1.971754e+08
  4.906923e+01    1.975710e+08
  4.907331e+01    1.981911e+08
  4.907738e+01    2.001508e+08
  4.908146e+01    2.006087e+08
  4.908554e+01    2.008822e+08
  4.908961e+01    1.984371e+08
  4.909369e+01    1.981181e+08
  4.909776e+01    1.993725e+08
  4.910184e+01    2.014699e+08
  4.910592e+01    2.014929e+08
  4.910999e+01    2.011731e+08
  4.911407e+01    2.002722e+08
  4.911815e+01    2.007795e+08
  4.912222e+01    2.014616e+08
  4.912630e+01    2.018199e+08
  4.913037e+01    2.001203e+08
  4.913445e+01    1.994014e+08
  4.913853e+01    1.993909e+08
  4.914260e+01    1.995346e+08
  4.914668e+01    1.993023e+08
  4.915076e+01    2.004462e+08
  4.915483e+01    2.032074e+08
  4.915891e+01    2.039480e+08
  4.916298e+01    2.034636e+08
  4.916706e+01    2.040098e+08
  4.917114e+01    2.065923e+08
  4.917521e+01    2.088922e+08
  4.917929e+01    2.102207e+08
  4.918337e+01    2.092303e+08
  4.918744e+01    2.097174e+08
  4.919152e+01    2.111833e+08
  4.919560e+01    2.129717e+08
  4.919967e+01    2.152043e+08
  4.920375e+01    2.190949e+08
  4.920782e+01    2.214128e+08
  4.921190e+01    2.241264e+08
  4.921598e+01    2.275532e+08
  4.922005e+01    2.340529e+08
  4.922413e+01    2.405352e+08
  4.922821e+01    2.515169e+08
  4.923228e+01    2.648041e+08
  4.923636e+01    2.851439e+08
  4.924043e+01    3.317928e+08
  4.924451e+01    4.338027e+08
  4.924859e+01    7.227902e+08
  4.925266e+01    1.579966e+09
  4.925674e+01    2.965235e+09
  4.926082e+01    4.771258e+09
  4.926489e+01    7.077939e+09
  4.926897e+01    8.393874e+09
  4.927304e+01    8.205563e+09
  4.927712e+01    6.485264e+09
  4.928120e+01    4.341467e+09
  4.928527e+01    2.617502e+09
  4.928935e+01    1.210261e+09
  4.929343e+01    5.728008e+08
  4.929750e+01    3.786014e+08
  4.930158e+01    2.992030e+08
  4.930565e+01    2.671744e+08
  4.930973e+01    2.508780e+08
  4.931381e+01    2.391115e+08
  4.931788e+01    2.320822e+08
  4.932196e+01    2.280318e+08
  4.932604e+01    2.213523e+08
  4.933011e+01    2.180096e+08
  4.933419e+01    2.157109e+08
  4.933826e+01    2.139127e+08
  4.934234e+01    2.120551e+08
  4.934642e+01    2.098883e+08
  4.935049e+01    2.069174e+08
  4.935457e+01    2.049877e+08
  4.935865e+01    2.039591e+08
  4.936272e+01    2.024767e+08
  4.936680e+01    2.024910e+08
  4.937087e+01    2.021507e+08
  4.937495e+01    2.019878e+08
  4.937903e+01    1.994727e+08
  4.938310e+01    1.995949e+08
  4.938718e+01    1.997336e+08
  4.939126e+01    2.004848e+08
  4.939533e+01    2.003074e+08
  4.939941e+01    2.005707e+08
  4.940348e+01    1.998323e+08
  4.940756e+01    1.988939e+08
  4.941164e+01    1.978083e+08
  4.941571e+01    1.986203e+08
  4.941979e+01    1.995197e+08
  4.942387e+01    1.986726e+08
  4.942794e+01    1.981952e+08
  4.943202e+01    1.958962e+08
  4.943609e+01    1.965711e+08
  4.944017e+01    1.965642e+08
  4.944425e+01    1.978647e+08
  4.944832e+01    1.968127e+08
  4.945240e+01    1.961489e+08
  4.945648e+01    1.954776e+08
  4.946055e+01    1.951867e+08
  4.946463e+01    1.952356e+08
  4.946870e+01    1.952728e+08
  4.947278e+01    1.957461e+08
  4.947686e+01    1.959245e+08
  4.948093e+01    1.971493e+08
  4.948501e+01    1.968577e+08
  4.948909e+01    1.952199e+08
  4.949316e+01    1.939421e+08
  4.949724e+01    1.935636e+08
  4.950131e+01    1.933193e+08
  4.950539e+01    1.919873e+08
  4.950947e+01    1.909839e+08
  4.951354e+01    1.911815e+08
  4.951762e+01    1.918632e+08
  4.952170e+01    1.920659e+08
  4.952577e+01    1.931387e+08
  4.952985e+01    1.939165e+08
  4.953393e+01    1.949013e+08
  4.953800e+01    1.946778e+08
  4.954208e+01    1.933908e+08
  4.954615e+01    1.941549e+08
  4.955023e+01    1.947958e+08
  4.955431e+01    1.965763e+08
  4.955838e+01    1.949980e+08
  4.956246e+01    1.950271e+08
  4.956654e+01    1.944075e+08
  4.957061e+01    1.958866e+08
  4.957469e+01    1.967824e+08
  4.957876e+01    1.969708e+08
  4.958284e+01    1.970692e+08
  4.958692e+01    1.969411e+08
  4.959099e+01    1.973304e+08
  4.959507e+01    1.962502e+08
  4.959915e+01    1.960825e+08
  4.960322e+01    1.956956e+08
  4.960730e+01    1.971623e+08
  4.961137e+01    1.986243e+08
  4.961545e+01    1.983815e+08
  4.961953e+01    1.979127e+08
  4.962360e+01    1.967566e+08
  4.962768e+01    1.960987e+08
  4.963176e+01    1.961014e+08
  4.963583e+01    1.962144e+08
  4.963991e+01    1.968708e+08
  4.964398e+01    1.959500e+08
  4.964806e+01    1.948366e+08
  4.965214e+01    1.941630e+08
  4.965621e+01    1.950285e+08
  4.966029e+01    1.944557e+08
  4.966437e+01    1.954306e+08
  4.966844e+01    1.974768e+08
  4.967252e+01    1.990919e+08
  4.967659e+01    2.004116e+08
  4.968067e+01    2.000791e+08
  4.968475e+01    1.992283e+08
  4.968882e+01    1.981002e+08
  4.969290e+01    1.952454e+08
  4.969698e+01    1.942987e+08
  4.970105e+01    1.952011e+08
  4.970513e+01    1.962874e+08
  4.970920e+01    1.965062e+08
  4.971328e+01    1.962716e+08
  4.971736e+01    1.965368e+08
  4.972143e+01    1.975298e+08
  4.972551e+01    1.991611e+08
  4.972959e+01    1.997531e+08
  4.973366e+01    2.002259e+08
  4.973774e+01    1.990442e+08
  4.974181e+01    1.983671e+08
  4.974589e+01    1.984004e+08
  4.974997e+01    1.991639e+08
  4.975404e+01    2.001009e+08
  4.975812e+01    2.009567e+08
  4.976220e+01    2.005108e+08
  4.976627e+01    1.991829e+08
  4.977035e+01    1.973090e+08
  4.977442e+01    1.963462e+08
  4.977850e+01    1.966590e+08
  4.978258e+01    1.971824e+08
  4.978665e+01    1.964777e+08
  4.979073e+01    1.964461e+08
  4.979481e+01    1.960575e+08
  4.979888e+01    1.971869e+08
  4.980296e+01    1.969714e+08
  4.980703e+01    1.969881e+08
  4.981111e+01    1.967245e+08
  4.981519e+01    1.971207e+08
  4.981926e+01    1.970686e+08
  4.982334e+01    1.966627e+08
  4.982742e+01    1.964545e+08
  4.983149e+01    1.971187e+08
  4.983557e+01    1.972401e+08
  4.983964e+01    1.959353e+08
  4.984372e+01    1.947579e+08
  4.984780e+01    1.934816e+08
  4.985187e+01    1.939921e+08
  4.985595e+01    1.944752e+08
  4.986003e+01    1.949892e+08
  4.986410e+01    1.947476e+08
  4.986818e+01    1.943710e+08
  4.987226e+01    1.955313e+08
  4.987633e+01    1.963275e+08
  4.988041e+01    1.972704e+08
  4.988448e+01    1.964020e+08
  4.988856e+01    1.954912e+08
  4.989264e+01    1.955299e+08
  4.989671e+01    1.958338e+08
  4.990079e+01    1.973742e+08
  4.990487e+01    1.956442e+08
  4.990894e+01    1.942047e+08
  4.991302e+01    1.930921e+08
  4.991709e+01    1.941079e+08
  4.992117e+01    1.942682e+08
  4.992525e+01    1.933482e+08
  4.992932e+01    1.935709e+08
  4.993340e+01    1.937102e+08
  4.993748e+01    1.928617e+08
  4.994155e+01    1.921993e+08
  4.994563e+01    1.928145e+08
  4.994970e+01    1.944159e+08
  4.995378e+01    1.945462e+08
  4.995786e+01    1.941149e+08
  4.996193e+01    1.937222e+08
  4.996601e+01    1.936264e+08
  4.997009e+01    1.945323e+08
  4.997416e+01    1.941191e+08
  4.997824e+01    1.930509e+08
  4.998231e+01    1.910842e+08
  4.998639e+01    1.900085e+08
  4.999047e+01    1.896022e+08
  4.999454e+01    1.902766e+08
  4.999862e+01    1.899903e+08
  5.000270e+01    1.901525e+08
  5.000677e+01    1.898789e+08
  5.001085e+01    1.898188e+08
  5.001492e+01    1.895889e+08
  5.001900e+01    1.898960e+08
  5.002308e+01    1.905795e+08
  5.002715e+01    1.901401e+08
  5.003123e+01    1.895187e+08
  5.003531e+01    1.901276e+08
  5.003938e+01    1.920329e+08
  5.004346e+01    1.928334e+08
  5.004753e+01    1.929126e+08
  5.005161e+01    1.918740e+08
  5.005569e+01    1.905696e+08
  5.005976e+01    1.907982e+08
  5.006384e+01    1.921446e+08
  5.006792e+01    1.942750e+08
  5.007199e+01    1.947626e+08
  5.007607e+01    1.953618e+08
  5.008014e+01    1.958303e+08
  5.008422e+01    1.951489e+08
  5.008830e+01    1.954700e+08
  5.009237e+01    1.947240e+08
  5.009645e+01    1.951429e+08
  5.010053e+01    1.946704e+08
  5.010460e+01    1.935421e+08
  5.010868e+01    1.927609e+08
  5.011275e+01    1.928340e+08
  5.011683e+01    1.940036e+08
  5.012091e+01    1.949514e+08
  5.012498e+01    1.944844e+08
  5.012906e+01    1.946281e+08
  5.013314e+01    1.944293e+08
  5.013721e+01    1.946437e+08
  5.014129e+01    1.959309e+08
  5.014536e+01    1.963452e+08
  5.014944e+01    1.956041e+08
  5.015352e+01    1.949364e+08
  5.015759e+01    1.953598e+08
  5.016167e+01    1.965881e+08
  5.016575e+01    1.979352e+08
  5.016982e+01    1.991081e+08
  5.017390e+01    1.984500e+08
  5.017798e+01    1.981412e+08
  5.018205e+01    1.972739e+08
  5.018613e+01    1.980296e+08
  5.019020e+01    1.967713e+08
  5.019428e+01    1.961572e+08
  5.019836e+01    1.966879e+08
  5.020243e+01    1.990748e+08
  5.020651e+01    2.000214e+08
  5.021059e+01    1.995937e+08
  5.021466e+01    1.991310e+08
  5.021874e+01    1.986219e+08
  5.022281e+01    1.992649e+08
  5.022689e+01    1.991374e+08
  5.023097e+01    2.007431e+08
  5.023504e+01    2.017427e+08
  5.023912e+01    2.018904e+08
  5.024320e+01    2.020510e+08
  5.024727e+01    2.008790e+08
  5.025135e+01    2.012120e+08
  5.025542e+01    2.007613e+08
  5.025950e+01    2.012937e+08
  5.026358e+01    2.010990e+08
  5.026765e+01    2.000193e+08
  5.027173e+01    1.999800e+08
  5.027581e+01    1.995964e+08
  5.027988e+01    2.009283e+08
  5.028396e+01    2.011653e+08
  5.028803e+01    2.008863e+08
  5.029211e+01    2.000588e+08
  5.029619e+01    1.993612e+08
  5.030026e+01    2.000262e+08
  5.030434e+01    1.999444e+08
  5.030842e+01    1.996471e+08
  5.031249e+01    1.992619e+08
  5.031657e+01    1.988319e+08
  5.032064e+01    1.984569e+08
  5.032472e+01    1.977212e+08
  5.032880e+01    1.985274e+08
  5.033287e+01    1.981756e+08
  5.033695e+01    1.971949e+08
  5.034103e+01    1.954940e+08
  5.034510e+01    1.960290e+08
  5.034918e+01    1.980142e+08
  5.035325e+01    1.993064e+08
  5.035733e+01    2.006572e+08
  5.036141e+01    1.996042e+08
  5.036548e+01    1.994066e+08
  5.036956e+01    1.986549e+08
  5.037364e+01    1.996693e+08
  5.037771e+01    1.994775e+08
  5.038179e+01    1.988979e+08
  5.038586e+01    1.978086e+08
  5.038994e+01    1.971559e+08
  5.039402e+01    1.975866e+08
  5.039809e+01    1.977831e+08
  5.040217e+01    1.991818e+08
  5.040625e+01    1.993668e+08
  5.041032e+01    2.000659e+08
  5.041440e+01    2.002338e+08
  5.041847e+01    1.988266e+08
  5.042255e+01    1.984818e+08
  5.042663e+01    1.988716e+08
  5.043070e+01    2.008690e+08
  5.043478e+01    2.023431e+08
  5.043886e+01    2.010854e+08
  5.044293e+01    2.006433e+08
  5.044701e+01    2.006739e+08
  5.045108e+01    2.020952e+08
  5.045516e+01    2.034728e+08
  5.045924e+01    2.050051e+08
  5.046331e+01    2.068885e+08
  5.046739e+01    2.070620e+08
  5.047147e+01    2.067500e+08
  5.047554e+01    2.069311e+08
  5.047962e+01    2.088818e+08
  5.048369e+01    2.113005e+08
  5.048777e+01    2.129418e+08
  5.049185e+01    2.153415e+08
  5.049592e+01    2.180420e+08
  5.050000e+01    2.217258e+08
  5.050408e+01    2.246492e+08
  5.050815e+01    2.294305e+08
  5.051223e+01    2.379345e+08
  5.051631e+01    2.450954e+08
  5.052038e+01    2.568318e+08
  5.052446e+01    2.722103e+08
  5.052853e+01    2.898709e+08
  5.053261e+01    3.199496e+08
  5.053669e+01    3.717852e+08
  5.054076e+01    4.578350e+08
  5.054484e+01    6.977644e+08
  5.054892e+01    1.272991e+09
  5.055299e+01    2.458467e+09
  5.055707e+01    5.214200e+09
  5.056114e+01    8.985677e+09
  5.056522e+01    1.234123e+10
  5.056930e+01    1.524405e+10
  5.057337e+01    1.571865e+10
  5.057745e+01    1.367818e+10
  5.058153e+01    9.326181e+09
  5.058560e+01    5.121988e+09
  5.058968e+01    2.753775e+09
  5.059375e+01    1.233547e+09
  5.059783e+01    5.877481e+08
  5.060191e+01    4.237759e+08
  5.060598e+01    3.489827e+08
  5.061006e+01    3.051968e+08
  5.061414e+01    2.826633e+08
  5.061821e+01    2.659619e+08
  5.062229e+01    2.539155e+08
  5.062636e+01    2.458462e+08
  5.063044e+01    2.357857e+08
  5.063452e+01    2.293991e+08
  5.063859e+01    2.276860e+08
  5.064267e+01    2.256429e+08
  5.064675e+01    2.226160e+08
  5.065082e+01    2.188240e+08
  5.065490e+01    2.140532e+08
  5.065897e+01    2.106613e+08
  5.066305e+01    2.097674e+08
  5.066713e+01    2.098630e+08
  5.067120e+01    2.088702e+08
  5.067528e+01    2.069819e+08
  5.067936e+01    2.066299e+08
  5.068343e+01    2.058081e+08
  5.068751e+01    2.062200e+08
  5.069158e+01    2.037842e+08
  5.069566e+01    2.020030e+08
  5.069974e+01    2.009133e+08
  5.070381e+01    2.024373e+08
  5.070789e+01    2.043513e+08
  5.071197e+01    2.058796e+08
  5.071604e+01    2.046011e+08
  5.072012e+01    2.026529e+08
  5.072419e+01    1.997916e+08
  5.072827e+01    1.991180e+08
  5.073235e+01    1.996379e+08
  5.073642e+01    2.014620e+08
  5.074050e+01    2.006361e+08
  5.074458e+01    1.995899e+08
  5.074865e+01    1.985668e+08
  5.075273e+01    1.999566e+08
  5.075680e+01    2.009907e+08
  5.076088e+01    2.007715e+08
  5.076496e+01    1.989581e+08
  5.076903e+01    1.983501e+08
  5.077311e+01    1.982810e+08
  5.077719e+01    1.978098e+08
  5.078126e+01    1.976397e+08
  5.078534e+01    1.977426e+08
  5.078941e+01    1.984946e+08
  5.079349e+01    1.971712e+08
  5.079757e+01    1.961657e+08
  5.080164e+01    1.952797e+08
  5.080572e+01    1.956022e+08
  5.080980e+01    1.966360e+08
  5.081387e+01    1.974975e+08
  5.081795e+01    1.973603e+08
  5.082202e+01    1.968152e+08
  5.082610e+01    1.976927e+08
  5.083018e+01    1.982545e+08
  5.083425e+01    1.985510e+08
  5.083833e+01    1.969610e+08
  5.084241e+01    1.948079e+08
  5.084648e+01    1.930262e+08
  5.085056e+01    1.927717e+08
  5.085464e+01    1.931704e+08
  5.085871e+01    1.934977e+08
  5.086279e+01    1.919401e+08
  5.086686e+01    1.920088e+08
  5.087094e+01    1.921188e+08
  5.087502e+01    1.926678e+08
  5.087909e+01    1.936225e+08
  5.088317e+01    1.935462e+08
  5.088725e+01    1.929187e+08
  5.089132e+01    1.925772e+08
  5.089540e+01    1.928607e+08
  5.089947e+01    1.938739e+08
  5.090355e+01    1.936120e+08
  5.090763e+01    1.926535e+08
  5.091170e+01    1.920846e+08
  5.091578e+01    1.914985e+08
  5.091986e+01    1.909407e+08
  5.092393e+01    1.895998e+08
  5.092801e+01    1.893200e+08
  5.093208e+01    1.894164e+08
  5.093616e+01    1.899804e+08
  5.094024e+01    1.886098e+08
  5.094431e+01    1.890162e+08
  5.094839e+01    1.893722e+08
  5.095247e+01    1.904826e+08
  5.095654e+01    1.910804e+08
  5.096062e+01    1.897499e+08
  5.096469e+01    1.904912e+08
  5.096877e+01    1.891645e+08
  5.097285e+01    1.896043e+08
  5.097692e+01    1.890856e+08
  5.098100e+01    1.891134e+08
  5.098508e+01    1.885817e+08
  5.098915e+01    1.870458e+08
  5.099323e+01    1.866465e+08
  5.099730e+01    1.873244e+08
  5.100138e+01    1.879282e+08
  5.100546e+01    1.881555e+08
  5.100953e+01    1.879868e+08
